plate,organism,plate_number,well,row,col,content,treatment,ttype
mouse_7,mouse,7,F21,F,21,mmu-miR-6373,mmu-miR-6373,treatment
mouse_7,mouse,7,F22,F,22,mmu-miR-6373,mmu-miR-6373,treatment
mouse_7,mouse,7,F23,F,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
mouse_7,mouse,7,F24,F,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
mouse_7,mouse,7,G01,G,1,mmu-miR-5617-3p,mmu-miR-5617-3p,treatment
mouse_7,mouse,7,G02,G,2,mmu-miR-5617-3p,mmu-miR-5617-3p,treatment
mouse_7,mouse,7,G03,G,3,mmu-miR-5620-5p,mmu-miR-5620-5p,treatment
mouse_7,mouse,7,G04,G,4,mmu-miR-5620-5p,mmu-miR-5620-5p,treatment
mouse_7,mouse,7,G05,G,5,mmu-miR-449c-3p,mmu-miR-449c-3p,treatment
mouse_7,mouse,7,G06,G,6,mmu-miR-449c-3p,mmu-miR-449c-3p,treatment
mouse_7,mouse,7,G07,G,7,mmu-miR-1231-5p,mmu-miR-1231-5p,treatment
mouse_7,mouse,7,G08,G,8,mmu-miR-1231-5p,mmu-miR-1231-5p,treatment
mouse_7,mouse,7,G09,G,9,mmu-miR-5624-5p,mmu-miR-5624-5p,treatment
mouse_7,mouse,7,G10,G,10,mmu-miR-5624-5p,mmu-miR-5624-5p,treatment
mouse_7,mouse,7,G11,G,11,mmu-miR-5616-5p,mmu-miR-5616-5p,treatment
mouse_7,mouse,7,G12,G,12,mmu-miR-5616-5p,mmu-miR-5616-5p,treatment
mouse_7,mouse,7,G13,G,13,mmu-miR-3073b-3p,mmu-miR-3073b-3p,treatment
mouse_7,mouse,7,G14,G,14,mmu-miR-3073b-3p,mmu-miR-3073b-3p,treatment
mouse_7,mouse,7,G15,G,15,mmu-miR-299b-3p,mmu-miR-299b-3p,treatment
mouse_7,mouse,7,G16,G,16,mmu-miR-299b-3p,mmu-miR-299b-3p,treatment
mouse_7,mouse,7,G17,G,17,mmu-miR-5622-5p,mmu-miR-5622-5p,treatment
mouse_7,mouse,7,G18,G,18,mmu-miR-5622-5p,mmu-miR-5622-5p,treatment
mouse_7,mouse,7,G19,G,19,mmu-miR-5710,mmu-miR-5710,treatment
mouse_7,mouse,7,G20,G,20,mmu-miR-5710,mmu-miR-5710,treatment
mouse_7,mouse,7,G21,G,21,mmu-miR-5623-5p,mmu-miR-5623-5p,treatment
mouse_7,mouse,7,G22,G,22,mmu-miR-5623-5p,mmu-miR-5623-5p,treatment
mouse_7,mouse,7,G23,G,23,Cell Death siRNA,control_cell_death,cell_death
mouse_7,mouse,7,G24,G,24,Cell Death siRNA,control_cell_death,cell_death
mouse_7,mouse,7,H01,H,1,mmu-miR-6372,mmu-miR-6372,treatment
mouse_7,mouse,7,H02,H,2,mmu-miR-6372,mmu-miR-6372,treatment
mouse_7,mouse,7,H03,H,3,mmu-miR-6340,mmu-miR-6340,treatment
mouse_7,mouse,7,H04,H,4,mmu-miR-6340,mmu-miR-6340,treatment
mouse_7,mouse,7,H05,H,5,mmu-miR-6339,mmu-miR-6339,treatment
mouse_7,mouse,7,H06,H,6,mmu-miR-6339,mmu-miR-6339,treatment
mouse_7,mouse,7,H07,H,7,mmu-miR-145b,mmu-miR-145b,treatment
mouse_7,mouse,7,H08,H,8,mmu-miR-145b,mmu-miR-145b,treatment
mouse_7,mouse,7,H09,H,9,mmu-miR-6392-5p,mmu-miR-6392-5p,treatment
mouse_7,mouse,7,H10,H,10,mmu-miR-6392-5p,mmu-miR-6392-5p,treatment
mouse_7,mouse,7,H11,H,11,mmu-miR-6345,mmu-miR-6345,treatment
mouse_7,mouse,7,H12,H,12,mmu-miR-6345,mmu-miR-6345,treatment
mouse_7,mouse,7,H13,H,13,mmu-miR-6341,mmu-miR-6341,treatment
mouse_7,mouse,7,H14,H,14,mmu-miR-6341,mmu-miR-6341,treatment
mouse_7,mouse,7,H15,H,15,mmu-miR-496b,mmu-miR-496b,treatment
mouse_7,mouse,7,H16,H,16,mmu-miR-496b,mmu-miR-496b,treatment
mouse_7,mouse,7,H17,H,17,mmu-miR-6398,mmu-miR-6398,treatment
mouse_7,mouse,7,H18,H,18,mmu-miR-6398,mmu-miR-6398,treatment
mouse_7,mouse,7,H19,H,19,mmu-miR-130c,mmu-miR-130c,treatment
mouse_7,mouse,7,H20,H,20,mmu-miR-130c,mmu-miR-130c,treatment
mouse_7,mouse,7,H21,H,21,mmu-miR-6414,mmu-miR-6414,treatment
mouse_7,mouse,7,H22,H,22,mmu-miR-6414,mmu-miR-6414,treatment
mouse_7,mouse,7,H23,H,23,Cell Death siRNA,control_cell_death,cell_death
mouse_7,mouse,7,H24,H,24,Cell Death siRNA,control_cell_death,cell_death
mouse_7,mouse,7,I01,I,1,mmu-miR-468-5p,mmu-miR-468-5p,treatment
mouse_7,mouse,7,I02,I,2,mmu-miR-468-5p,mmu-miR-468-5p,treatment
mouse_7,mouse,7,I03,I,3,mmu-miR-5616-3p,mmu-miR-5616-3p,treatment
mouse_7,mouse,7,I04,I,4,mmu-miR-5616-3p,mmu-miR-5616-3p,treatment
mouse_7,mouse,7,I05,I,5,mmu-miR-299b-5p,mmu-miR-299b-5p,treatment
mouse_7,mouse,7,I06,I,6,mmu-miR-299b-5p,mmu-miR-299b-5p,treatment
mouse_7,mouse,7,I07,I,7,mmu-miR-5615-3p,mmu-miR-5615-3p,treatment
mouse_7,mouse,7,I08,I,8,mmu-miR-5615-3p,mmu-miR-5615-3p,treatment
mouse_7,mouse,7,I09,I,9,mmu-miR-5625-3p,mmu-miR-5625-3p,treatment
mouse_7,mouse,7,I10,I,10,mmu-miR-5625-3p,mmu-miR-5625-3p,treatment
mouse_7,mouse,7,I11,I,11,mmu-miR-5709-5p,mmu-miR-5709-5p,treatment
mouse_7,mouse,7,I12,I,12,mmu-miR-5709-5p,mmu-miR-5709-5p,treatment
mouse_7,mouse,7,I13,I,13,mmu-miR-5621-3p,mmu-miR-5621-3p,treatment
mouse_7,mouse,7,I14,I,14,mmu-miR-5621-3p,mmu-miR-5621-3p,treatment
mouse_7,mouse,7,I15,I,15,mmu-miR-5615-5p,mmu-miR-5615-5p,treatment
mouse_7,mouse,7,I16,I,16,mmu-miR-5615-5p,mmu-miR-5615-5p,treatment
mouse_7,mouse,7,I17,I,17,mmu-miR-344i,mmu-miR-344i,treatment
mouse_7,mouse,7,I18,I,18,mmu-miR-344i,mmu-miR-344i,treatment
mouse_7,mouse,7,I19,I,19,mmu-miR-5626-5p,mmu-miR-5626-5p,treatment
mouse_7,mouse,7,I20,I,20,mmu-miR-5626-5p,mmu-miR-5626-5p,treatment
mouse_7,mouse,7,I21,I,21,mmu-miR-3544-5p,mmu-miR-3544-5p,treatment
mouse_7,mouse,7,I22,I,22,mmu-miR-3544-5p,mmu-miR-3544-5p,treatment
mouse_7,mouse,7,I23,I,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
mouse_7,mouse,7,I24,I,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
mouse_7,mouse,7,J01,J,1,mmu-miR-6351,mmu-miR-6351,treatment
mouse_7,mouse,7,J02,J,2,mmu-miR-6351,mmu-miR-6351,treatment
mouse_7,mouse,7,J03,J,3,mmu-miR-6413,mmu-miR-6413,treatment
mouse_7,mouse,7,J04,J,4,mmu-miR-6413,mmu-miR-6413,treatment
mouse_7,mouse,7,J05,J,5,mmu-miR-6388,mmu-miR-6388,treatment
mouse_7,mouse,7,J06,J,6,mmu-miR-6388,mmu-miR-6388,treatment
mouse_7,mouse,7,J07,J,7,mmu-miR-6383,mmu-miR-6383,treatment
mouse_7,mouse,7,J08,J,8,mmu-miR-6383,mmu-miR-6383,treatment
mouse_7,mouse,7,J09,J,9,mmu-miR-6395,mmu-miR-6395,treatment
mouse_7,mouse,7,J10,J,10,mmu-miR-6395,mmu-miR-6395,treatment
mouse_7,mouse,7,J11,J,11,mmu-miR-6370,mmu-miR-6370,treatment
mouse_7,mouse,7,J12,J,12,mmu-miR-6370,mmu-miR-6370,treatment
mouse_7,mouse,7,J13,J,13,mmu-miR-6237,mmu-miR-6237,treatment
mouse_7,mouse,7,J14,J,14,mmu-miR-6237,mmu-miR-6237,treatment
mouse_7,mouse,7,J15,J,15,mmu-miR-5124b,mmu-miR-5124b,treatment
mouse_7,mouse,7,J16,J,16,mmu-miR-5124b,mmu-miR-5124b,treatment
mouse_7,mouse,7,J17,J,17,mmu-miR-6541,mmu-miR-6541,treatment
mouse_7,mouse,7,J18,J,18,mmu-miR-6541,mmu-miR-6541,treatment
mouse_7,mouse,7,J19,J,19,mmu-miR-6346,mmu-miR-6346,treatment
mouse_7,mouse,7,J20,J,20,mmu-miR-6346,mmu-miR-6346,treatment
mouse_7,mouse,7,J21,J,21,mmu-miR-5107-3p,mmu-miR-5107-3p,treatment
mouse_7,mouse,7,J22,J,22,mmu-miR-5107-3p,mmu-miR-5107-3p,treatment
mouse_7,mouse,7,J23,J,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
mouse_7,mouse,7,J24,J,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
mouse_7,mouse,7,K01,K,1,mmu-miR-5622-3p,mmu-miR-5622-3p,treatment
mouse_7,mouse,7,K02,K,2,mmu-miR-5622-3p,mmu-miR-5622-3p,treatment
mouse_7,mouse,7,K03,K,3,mmu-miR-1231-3p,mmu-miR-1231-3p,treatment
mouse_7,mouse,7,K04,K,4,mmu-miR-1231-3p,mmu-miR-1231-3p,treatment
mouse_7,mouse,7,K05,K,5,mmu-miR-3544-3p,mmu-miR-3544-3p,treatment
mouse_7,mouse,7,K06,K,6,mmu-miR-3544-3p,mmu-miR-3544-3p,treatment
mouse_7,mouse,7,K07,K,7,mmu-miR-5619-5p,mmu-miR-5619-5p,treatment
mouse_7,mouse,7,K08,K,8,mmu-miR-5619-5p,mmu-miR-5619-5p,treatment
mouse_7,mouse,7,K09,K,9,mmu-miR-5623-3p,mmu-miR-5623-3p,treatment
mouse_7,mouse,7,K10,K,10,mmu-miR-5623-3p,mmu-miR-5623-3p,treatment
mouse_7,mouse,7,K11,K,11,mmu-miR-184-5p,mmu-miR-184-5p,treatment
mouse_7,mouse,7,K12,K,12,mmu-miR-184-5p,mmu-miR-184-5p,treatment
mouse_7,mouse,7,K13,K,13,mmu-miR-5618-5p,mmu-miR-5618-5p,treatment
mouse_7,mouse,7,K14,K,14,mmu-miR-5618-5p,mmu-miR-5618-5p,treatment
mouse_7,mouse,7,K15,K,15,mmu-miR-6361,mmu-miR-6361,treatment
mouse_7,mouse,7,K16,K,16,mmu-miR-6361,mmu-miR-6361,treatment
mouse_7,mouse,7,K17,K,17,mmu-miR-6408,mmu-miR-6408,treatment
mouse_7,mouse,7,K18,K,18,mmu-miR-6408,mmu-miR-6408,treatment
mouse_7,mouse,7,K19,K,19,mmu-miR-6540-3p,mmu-miR-6540-3p,treatment
mouse_7,mouse,7,K20,K,20,mmu-miR-6540-3p,mmu-miR-6540-3p,treatment
mouse_7,mouse,7,K21,K,21,mmu-miR-6539,mmu-miR-6539,treatment
mouse_7,mouse,7,K22,K,22,mmu-miR-6539,mmu-miR-6539,treatment
mouse_7,mouse,7,K23,K,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
mouse_7,mouse,7,K24,K,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
mouse_7,mouse,7,L01,L,1,mmu-miR-6417,mmu-miR-6417,treatment
mouse_7,mouse,7,L02,L,2,mmu-miR-6417,mmu-miR-6417,treatment
mouse_7,mouse,7,L03,L,3,mmu-miR-6393,mmu-miR-6393,treatment
mouse_7,mouse,7,L04,L,4,mmu-miR-6393,mmu-miR-6393,treatment
mouse_7,mouse,7,L05,L,5,mmu-miR-6343,mmu-miR-6343,treatment
mouse_7,mouse,7,L06,L,6,mmu-miR-6343,mmu-miR-6343,treatment
mouse_7,mouse,7,L07,L,7,mmu-miR-6416-3p,mmu-miR-6416-3p,treatment
mouse_7,mouse,7,L08,L,8,mmu-miR-6416-3p,mmu-miR-6416-3p,treatment
mouse_7,mouse,7,L09,L,9,mmu-miR-1966-3p,mmu-miR-1966-3p,treatment
mouse_7,mouse,7,L10,L,10,mmu-miR-1966-3p,mmu-miR-1966-3p,treatment
mouse_7,mouse,7,L11,L,11,mmu-miR-6538,mmu-miR-6538,treatment
mouse_7,mouse,7,L12,L,12,mmu-miR-6538,mmu-miR-6538,treatment
mouse_7,mouse,7,L13,L,13,mmu-miR-6335,mmu-miR-6335,treatment
mouse_7,mouse,7,L14,L,14,mmu-miR-6335,mmu-miR-6335,treatment
mouse_7,mouse,7,L15,L,15,mmu-miR-6397,mmu-miR-6397,treatment
mouse_7,mouse,7,L16,L,16,mmu-miR-6397,mmu-miR-6397,treatment
mouse_7,mouse,7,L17,L,17,mmu-miR-6347,mmu-miR-6347,treatment
mouse_7,mouse,7,L18,L,18,mmu-miR-6347,mmu-miR-6347,treatment
mouse_7,mouse,7,L19,L,19,mmu-miR-6405,mmu-miR-6405,treatment
mouse_7,mouse,7,L20,L,20,mmu-miR-6405,mmu-miR-6405,treatment
mouse_7,mouse,7,L21,L,21,mmu-miR-6376,mmu-miR-6376,treatment
mouse_7,mouse,7,L22,L,22,mmu-miR-6376,mmu-miR-6376,treatment
mouse_7,mouse,7,L23,L,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
mouse_7,mouse,7,L24,L,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
mouse_7,mouse,7,M01,M,1,mmu-miR-6350,mmu-miR-6350,treatment
mouse_7,mouse,7,M02,M,2,mmu-miR-6350,mmu-miR-6350,treatment
mouse_7,mouse,7,M03,M,3,mmu-miR-6382,mmu-miR-6382,treatment
mouse_7,mouse,7,M04,M,4,mmu-miR-6382,mmu-miR-6382,treatment
mouse_7,mouse,7,M05,M,5,mmu-miR-30f,mmu-miR-30f,treatment
mouse_7,mouse,7,M06,M,6,mmu-miR-30f,mmu-miR-30f,treatment
mouse_7,mouse,7,M07,M,7,mmu-miR-6238,mmu-miR-6238,treatment
mouse_7,mouse,7,M08,M,8,mmu-miR-6238,mmu-miR-6238,treatment
mouse_7,mouse,7,M09,M,9,mmu-miR-21b,mmu-miR-21b,treatment
mouse_7,mouse,7,M10,M,10,mmu-miR-21b,mmu-miR-21b,treatment
mouse_7,mouse,7,M11,M,11,mmu-miR-6337,mmu-miR-6337,treatment
mouse_7,mouse,7,M12,M,12,mmu-miR-6337,mmu-miR-6337,treatment
mouse_7,mouse,7,M13,M,13,mmu-miR-6401,mmu-miR-6401,treatment
mouse_7,mouse,7,M14,M,14,mmu-miR-6401,mmu-miR-6401,treatment
mouse_7,mouse,7,M15,M,15,mmu-miR-6418-5p,mmu-miR-6418-5p,treatment
mouse_7,mouse,7,M16,M,16,mmu-miR-6418-5p,mmu-miR-6418-5p,treatment
mouse_7,mouse,7,M17,M,17,mmu-miR-6378,mmu-miR-6378,treatment
mouse_7,mouse,7,M18,M,18,mmu-miR-6378,mmu-miR-6378,treatment
mouse_7,mouse,7,M19,M,19,mmu-miR-6371,mmu-miR-6371,treatment
mouse_7,mouse,7,M20,M,20,mmu-miR-6371,mmu-miR-6371,treatment
mouse_7,mouse,7,M21,M,21,mmu-miR-6540-5p,mmu-miR-6540-5p,treatment
mouse_7,mouse,7,M22,M,22,mmu-miR-6540-5p,mmu-miR-6540-5p,treatment
mouse_7,mouse,7,M23,M,23,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
mouse_7,mouse,7,M24,M,24,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
mouse_7,mouse,7,N01,N,1,mmu-miR-6363,mmu-miR-6363,treatment
mouse_7,mouse,7,N02,N,2,mmu-miR-6363,mmu-miR-6363,treatment
mouse_7,mouse,7,N03,N,3,mmu-miR-6349,mmu-miR-6349,treatment
mouse_7,mouse,7,N04,N,4,mmu-miR-6349,mmu-miR-6349,treatment
mouse_7,mouse,7,N05,N,5,mmu-miR-6240,mmu-miR-6240,treatment
mouse_7,mouse,7,N06,N,6,mmu-miR-6240,mmu-miR-6240,treatment
mouse_7,mouse,7,N07,N,7,mmu-miR-6537-3p,mmu-miR-6537-3p,treatment
mouse_7,mouse,7,N08,N,8,mmu-miR-6537-3p,mmu-miR-6537-3p,treatment
mouse_7,mouse,7,N09,N,9,mmu-miR-6368,mmu-miR-6368,treatment
mouse_7,mouse,7,N10,N,10,mmu-miR-6368,mmu-miR-6368,treatment
mouse_7,mouse,7,N11,N,11,mmu-miR-21c,mmu-miR-21c,treatment
mouse_7,mouse,7,N12,N,12,mmu-miR-21c,mmu-miR-21c,treatment
mouse_7,mouse,7,N13,N,13,mmu-miR-6336,mmu-miR-6336,treatment
mouse_7,mouse,7,N14,N,14,mmu-miR-6336,mmu-miR-6336,treatment
mouse_7,mouse,7,N15,N,15,mmu-miR-6353,mmu-miR-6353,treatment
mouse_7,mouse,7,N16,N,16,mmu-miR-6353,mmu-miR-6353,treatment
mouse_7,mouse,7,N17,N,17,mmu-miR-6418-3p,mmu-miR-6418-3p,treatment
mouse_7,mouse,7,N18,N,18,mmu-miR-6418-3p,mmu-miR-6418-3p,treatment
mouse_7,mouse,7,N19,N,19,mmu-miR-6379,mmu-miR-6379,treatment
mouse_7,mouse,7,N20,N,20,mmu-miR-6379,mmu-miR-6379,treatment
mouse_7,mouse,7,N21,N,21,mmu-miR-6354,mmu-miR-6354,treatment
mouse_7,mouse,7,N22,N,22,mmu-miR-6354,mmu-miR-6354,treatment
mouse_7,mouse,7,N23,N,23,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
mouse_7,mouse,7,N24,N,24,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
mouse_7,mouse,7,O01,O,1,mmu-miR-6369,mmu-miR-6369,treatment
mouse_7,mouse,7,O02,O,2,mmu-miR-6369,mmu-miR-6369,treatment
mouse_7,mouse,7,O03,O,3,mmu-miR-6394,mmu-miR-6394,treatment
mouse_7,mouse,7,O04,O,4,mmu-miR-6394,mmu-miR-6394,treatment
mouse_7,mouse,7,O05,O,5,mmu-miR-6386,mmu-miR-6386,treatment
mouse_7,mouse,7,O06,O,6,mmu-miR-6386,mmu-miR-6386,treatment
mouse_7,mouse,7,O07,O,7,mmu-miR-6348,mmu-miR-6348,treatment
mouse_7,mouse,7,O08,O,8,mmu-miR-6348,mmu-miR-6348,treatment
mouse_7,mouse,7,O09,O,9,mmu-miR-6236,mmu-miR-6236,treatment
mouse_7,mouse,7,O10,O,10,mmu-miR-6236,mmu-miR-6236,treatment
mouse_7,mouse,7,O11,O,11,mmu-miR-6366,mmu-miR-6366,treatment
mouse_7,mouse,7,O12,O,12,mmu-miR-6366,mmu-miR-6366,treatment
mouse_7,mouse,7,O13,O,13,mmu-miR-451b,mmu-miR-451b,treatment
mouse_7,mouse,7,O14,O,14,mmu-miR-451b,mmu-miR-451b,treatment
mouse_7,mouse,7,O15,O,15,mmu-miR-6380,mmu-miR-6380,treatment
mouse_7,mouse,7,O16,O,16,mmu-miR-6380,mmu-miR-6380,treatment
mouse_7,mouse,7,O17,O,17,mmu-miR-6384,mmu-miR-6384,treatment
mouse_7,mouse,7,O18,O,18,mmu-miR-6384,mmu-miR-6384,treatment
mouse_7,mouse,7,O19,O,19,mmu-miR-6537-5p,mmu-miR-6537-5p,treatment
mouse_7,mouse,7,O20,O,20,mmu-miR-6537-5p,mmu-miR-6537-5p,treatment
mouse_7,mouse,7,O21,O,21,mmu-miR-6359,mmu-miR-6359,treatment
mouse_7,mouse,7,O22,O,22,mmu-miR-6359,mmu-miR-6359,treatment
mouse_7,mouse,7,O23,O,23,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
mouse_7,mouse,7,O24,O,24,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
mouse_7,mouse,7,P01,P,1,mmu-miR-6342,mmu-miR-6342,treatment
mouse_7,mouse,7,P02,P,2,mmu-miR-6342,mmu-miR-6342,treatment
mouse_7,mouse,7,P03,P,3,mmu-miR-6241,mmu-miR-6241,treatment
mouse_7,mouse,7,P04,P,4,mmu-miR-6241,mmu-miR-6241,treatment
mouse_7,mouse,7,P05,P,5,mmu-miR-6404,mmu-miR-6404,treatment
mouse_7,mouse,7,P06,P,6,mmu-miR-6404,mmu-miR-6404,treatment
mouse_7,mouse,7,P07,P,7,mmu-miR-6352,mmu-miR-6352,treatment
mouse_7,mouse,7,P08,P,8,mmu-miR-6352,mmu-miR-6352,treatment
mouse_7,mouse,7,P09,P,9,mmu-miR-6400,mmu-miR-6400,treatment
mouse_7,mouse,7,P10,P,10,mmu-miR-6400,mmu-miR-6400,treatment
mouse_7,mouse,7,P11,P,11,mmu-miR-698-5p,mmu-miR-698-5p,treatment
mouse_7,mouse,7,P12,P,12,mmu-miR-698-5p,mmu-miR-698-5p,treatment
mouse_7,mouse,7,P13,P,13,mmu-miR-6374,mmu-miR-6374,treatment
mouse_7,mouse,7,P14,P,14,mmu-miR-6374,mmu-miR-6374,treatment
mouse_7,mouse,7,P15,P,15,mmu-miR-5129-3p,mmu-miR-5129-3p,treatment
mouse_7,mouse,7,P16,P,16,mmu-miR-5129-3p,mmu-miR-5129-3p,treatment
mouse_7,mouse,7,P17,P,17,mmu-miR-6338,mmu-miR-6338,treatment
mouse_7,mouse,7,P18,P,18,mmu-miR-6338,mmu-miR-6338,treatment
mouse_7,mouse,7,P19,P,19,mmu-miR-6385,mmu-miR-6385,treatment
mouse_7,mouse,7,P20,P,20,mmu-miR-6385,mmu-miR-6385,treatment
mouse_7,mouse,7,P21,P,21,mmu-miR-6402,mmu-miR-6402,treatment
mouse_7,mouse,7,P22,P,22,mmu-miR-6402,mmu-miR-6402,treatment
mouse_7,mouse,7,P23,P,23,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
mouse_7,mouse,7,P24,P,24,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
mouse_8,mouse,8,A01,A,1,mmu-miR-6239,mmu-miR-6239,treatment
mouse_8,mouse,8,A02,A,2,mmu-miR-6239,mmu-miR-6239,treatment
mouse_8,mouse,8,A03,A,3,mmu-miR-6356,mmu-miR-6356,treatment
mouse_8,mouse,8,A04,A,4,mmu-miR-6356,mmu-miR-6356,treatment
mouse_8,mouse,8,A05,A,5,mmu-miR-1957b,mmu-miR-1957b,treatment
mouse_8,mouse,8,A06,A,6,mmu-miR-1957b,mmu-miR-1957b,treatment
mouse_8,mouse,8,A07,A,7,mmu-miR-6419,mmu-miR-6419,treatment
mouse_8,mouse,8,A08,A,8,mmu-miR-6419,mmu-miR-6419,treatment
mouse_8,mouse,8,A09,A,9,mmu-miR-6396,mmu-miR-6396,treatment
mouse_8,mouse,8,A10,A,10,mmu-miR-6396,mmu-miR-6396,treatment
mouse_8,mouse,8,A11,A,11,mmu-miR-5134-3p,mmu-miR-5134-3p,treatment
mouse_8,mouse,8,A12,A,12,mmu-miR-5134-3p,mmu-miR-5134-3p,treatment
mouse_8,mouse,8,A13,A,13,mmu-miR-6411,mmu-miR-6411,treatment
mouse_8,mouse,8,A14,A,14,mmu-miR-6411,mmu-miR-6411,treatment
mouse_8,mouse,8,A15,A,15,mmu-miR-6412,mmu-miR-6412,treatment
mouse_8,mouse,8,A16,A,16,mmu-miR-6412,mmu-miR-6412,treatment
mouse_8,mouse,8,A17,A,17,mmu-miR-6367,mmu-miR-6367,treatment
mouse_8,mouse,8,A18,A,18,mmu-miR-6367,mmu-miR-6367,treatment
mouse_8,mouse,8,A19,A,19,mmu-miR-6355,mmu-miR-6355,treatment
mouse_8,mouse,8,A20,A,20,mmu-miR-6355,mmu-miR-6355,treatment
mouse_8,mouse,8,A21,A,21,mmu-miR-6375,mmu-miR-6375,treatment
mouse_8,mouse,8,A22,A,22,mmu-miR-6375,mmu-miR-6375,treatment
mouse_8,mouse,8,A23,A,23,Cell Death siRNA,control_cell_death,cell_death
mouse_8,mouse,8,A24,A,24,Cell Death siRNA,control_cell_death,cell_death
mouse_8,mouse,8,B01,B,1,mmu-miR-6919-3p,mmu-miR-6919-3p,treatment
mouse_8,mouse,8,B02,B,2,mmu-miR-6919-3p,mmu-miR-6919-3p,treatment
mouse_8,mouse,8,B03,B,3,mmu-miR-7059-5p,mmu-miR-7059-5p,treatment
mouse_8,mouse,8,B04,B,4,mmu-miR-7059-5p,mmu-miR-7059-5p,treatment
mouse_8,mouse,8,B05,B,5,mmu-miR-7224-3p,mmu-miR-7224-3p,treatment
mouse_8,mouse,8,B06,B,6,mmu-miR-7224-3p,mmu-miR-7224-3p,treatment
mouse_8,mouse,8,B07,B,7,mmu-miR-7002-3p,mmu-miR-7002-3p,treatment
mouse_8,mouse,8,B08,B,8,mmu-miR-7002-3p,mmu-miR-7002-3p,treatment
mouse_8,mouse,8,B09,B,9,mmu-miR-7659-5p,mmu-miR-7659-5p,treatment
mouse_8,mouse,8,B10,B,10,mmu-miR-7659-5p,mmu-miR-7659-5p,treatment
mouse_8,mouse,8,B11,B,11,mmu-miR-216c-5p,mmu-miR-216c-5p,treatment
mouse_8,mouse,8,B12,B,12,mmu-miR-216c-5p,mmu-miR-216c-5p,treatment
mouse_8,mouse,8,B13,B,13,mmu-miR-7667-5p,mmu-miR-7667-5p,treatment
mouse_8,mouse,8,B14,B,14,mmu-miR-7667-5p,mmu-miR-7667-5p,treatment
mouse_8,mouse,8,B15,B,15,mmu-miR-7218-3p,mmu-miR-7218-3p,treatment
mouse_8,mouse,8,B16,B,16,mmu-miR-7218-3p,mmu-miR-7218-3p,treatment
mouse_8,mouse,8,B17,B,17,mmu-miR-7232-3p,mmu-miR-7232-3p,treatment
mouse_8,mouse,8,B18,B,18,mmu-miR-7232-3p,mmu-miR-7232-3p,treatment
mouse_8,mouse,8,B19,B,19,mmu-miR-6916-5p,mmu-miR-6916-5p,treatment
mouse_8,mouse,8,B20,B,20,mmu-miR-6916-5p,mmu-miR-6916-5p,treatment
mouse_8,mouse,8,B21,B,21,mmu-miR-6900-3p,mmu-miR-6900-3p,treatment
mouse_8,mouse,8,B22,B,22,mmu-miR-6900-3p,mmu-miR-6900-3p,treatment
mouse_8,mouse,8,B23,B,23,Cell Death siRNA,control_cell_death,cell_death
mouse_8,mouse,8,B24,B,24,Cell Death siRNA,control_cell_death,cell_death
mouse_8,mouse,8,C01,C,1,mmu-miR-6415,mmu-miR-6415,treatment
mouse_8,mouse,8,C02,C,2,mmu-miR-6415,mmu-miR-6415,treatment
mouse_8,mouse,8,C03,C,3,mmu-miR-6403,mmu-miR-6403,treatment
mouse_8,mouse,8,C04,C,4,mmu-miR-6403,mmu-miR-6403,treatment
mouse_8,mouse,8,C05,C,5,mmu-miR-5132-3p,mmu-miR-5132-3p,treatment
mouse_8,mouse,8,C06,C,6,mmu-miR-5132-3p,mmu-miR-5132-3p,treatment
mouse_8,mouse,8,C07,C,7,mmu-miR-7034-5p,mmu-miR-7034-5p,treatment
mouse_8,mouse,8,C08,C,8,mmu-miR-7034-5p,mmu-miR-7034-5p,treatment
mouse_8,mouse,8,C09,C,9,mmu-miR-7675-5p,mmu-miR-7675-5p,treatment
mouse_8,mouse,8,C10,C,10,mmu-miR-7675-5p,mmu-miR-7675-5p,treatment
mouse_8,mouse,8,C11,C,11,mmu-miR-7090-5p,mmu-miR-7090-5p,treatment
mouse_8,mouse,8,C12,C,12,mmu-miR-7090-5p,mmu-miR-7090-5p,treatment
mouse_8,mouse,8,C13,C,13,mmu-miR-7020-3p,mmu-miR-7020-3p,treatment
mouse_8,mouse,8,C14,C,14,mmu-miR-7020-3p,mmu-miR-7020-3p,treatment
